Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
Mort sur le Nil;9 février 2022; 2h 07min ;Policier;Thriller;NA;Kenneth Branagh;NA;Kenneth Branagh;Gal Gadot;Emma Mackey;3,0;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=260812.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=1792.html;Michael Green;U.S.A.;NA;The Walt Disney Company France;0;-;Anglais;840 602 entrées;3;3;0
Mourir à Ibiza (Un film en trois étés);7 décembre 2022; 1h 47min ;Comédie dramatique;Romance;NA;Anton Balekdjian;Mattéo Eustachon;Lucile Balézeaux;César Simonot;Mathis Sonzogni;3,7;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=306208.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=202633.html;NA;France;NA;Shellac;0;-;Français, Espagnol;1 905 entrées;1;NA;NA
Mr et Mme Toutlemonde;20 juillet 2022; 1h 16min ;Comédie;NA;NA;Jean-Michel Noirey;NA;Blandine Mouret;Erika Regimbeau;Pascale Maupin;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=304900.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=24731.html;Jean-Michel Noirey;France;NA;Aviva Film;0;-;Français;NA;0;NA;NA
Mr. Malcolm's List;13 février 2023; Comédie, Historique, Romance;Comédie;Historique;Romance;Emma Holly Jones;NA;Freida Pinto;Zawe Ashton;Sope Dirisu;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=284689.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=710315.html;Suzanne Allain;U.S.A.;Irlande;NA;0;-;Anglais;NA;0;3;0
Murder at Yellowstone City;29 décembre 2022; 2h 06min ;Western;NA;NA;Richard Gray;NA;Isaiah Mustafa;Zach McGowan;Thomas Jane;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=304872.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=676908.html;Eric Belgau;U.S.A.;NA;Canal +;0;-;Anglais;NA;0;0;0
Music Hole;6 juillet 2022; 1h 22min ;Comédie;NA;NA;Gaëtan Liekens;David Mutzenmacher;Wim Willaert;Vanessa Guide;Laurence Oltuski;3,9;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=304001.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=963378.html;David Mutzenmacher;Belgique;NA;Paramax Films;0;1,4 M€;Français;1 499 entrées;NA;1;0
My Best Friend's Exorcism;30 septembre 2022; 1h 37min ;Comédie;Epouvante-horreur;NA;Damon Thomas;NA;Elsie Fisher;Amiah Miller;Chris Lowell;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=269721.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=171562.html;Jenna Lamia;U.S.A.;NA;NA;0;-;Anglais;NA;1;1;0
My Fake Boyfriend;24 juin 2022; 1h 30min ;Comédie;Romance;NA;Rose Troche;NA;Keiynan Lonsdale;Dylan Sprouse;Sarah Hyland;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=294948.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=18026.html;Luke Albright;Canada;NA;NA;0;-;Anglais;NA;1;0;0
My Little Pony: A New Generation: Sing-Along;14 novembre 2022; 1h 30min ;Animation;Comédie;Musical;NA;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=305743.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
My Name Is Vendetta;30 novembre 2022; 1h 30min ;Action;Policier;Drame;Cosimo Gomez;NA;Alessandro Gassman;Remo Girone;Ginevra Francesconi;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=308283.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=94381.html;Cosimo Gomez;Italie;NA;NA;0;-;Italien;NA;0;0;0
My Policeman;4 novembre 2022; 1h 53min ;Drame;Romance;NA;Michael Grandage;NA;Emma Corrin;Harry Styles;David Dawson;NA;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=286541.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=158078.html;Ron Nyswaner;Grande-Bretagne;U.S.A.;NA;0;-;Anglais;NA;7;1;0
N'oublie pas les fleurs;1 mars 2023; 1h 44min ;Drame;NA;NA;Genki Kawamura;NA;Masaki Suda;Mieko Harada;Masami Nagasawa;3,3;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=306843.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=532617.html;Genki Kawamura;Japon;NA;Eurozoom;0;-;Japonais;5 574 entrées;2;0;0
Naai Sekar Returns;9 décembre 2022; 2h 30min ;Bollywood;Comédie;NA;Suraj;NA;Vadivelu 'Vaigai Puyal';Redin Kingsley;Munishkanth;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=310327.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=524050.html;Suraj;Inde;NA;Night ed films;0;-;Tamoul;NA;0;0;NA
Naane Varuvean;29 septembre 2022; 2h 05min ;Action;Aventure;Drame;K. Selvaraghavan;NA;V Dhanush;Elli AvrRam;Yogi Babu;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=308314.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=420906.html;NA;Inde;NA;Friday Entertainment;0;-;Tamoul;NA;0;0;NA
Nanny;16 décembre 2022; 1h 38min ;Drame;Epouvante-horreur;Thriller;Nikyatu Jusu;NA;Anna Diop;Michelle Monaghan;Sinqua Walls;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=292015.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=876510.html;Nikyatu Jusu;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;3
Narvik;23 janvier 2023; 1h 48min ;Drame;Historique;Guerre;Erik Skjoldbjaerg;NA;Kristine Hartgen;Henrik Mestad;Stig Henrik Hoff;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=281902.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=21006.html;Christopher Grøndahl;Norvège;NA;NA;0;5,6 M€;Norvégien;NA;11;NA;0
Nayola;8 mars 2023; 1h 23min ;Animation;Drame;NA;José Miguel Ribeiro;NA;Ciomara Morais;Angelo Torres;NA;3,9;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=302476.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=521825.html;José Eduardo Agualusa;Portugal;Belgique;Urban Distribution;1           ;-;Portugais;3 093 entrées;3;0;0
Ne dis rien;15 septembre 2022; 1h 37min ;Epouvante-horreur;Thriller;NA;Christian Tafdrup;NA;Morten Burian;Sidsel Siem Koch;Fedja Van Huet;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=293085.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=153402.html;Christian Tafdrup;Danemark;Pays-Bas;Swift Distribution;0;-;Néerlandais, Danois, Anglais;NA;0;NA;NA
Ne vse koshki sery;24 octobre 2022; 1h 30min ;Romance;NA;NA;Vsevolod Shilovsky;NA;Jaime Murray;Peter Bowles;Maria Shukshina;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=306952.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=54319.html;NA;Russie;NA;NA;0;-;Anglais, Russe;NA;0;1;0
Neige;6 mars 2023; 1h 30min ;Policier;Thriller;NA;Laurent Tuel;NA;Frédéric Diefenthal;Murielle Huet des Aunay;Marie Bouvet;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=302133.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=16624.html;Charlotte Canot;France;NA;France 2;0;2,62 M€;Français;NA;1;1;0
Neneh Superstar;25 janvier 2023; 1h 38min ;Comédie;Comédie dramatique;Drame;Ramzi Ben Sliman;NA;Oumy Bruni Garrel;Maïwenn;Aïssa Maïga;2,9;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=291767.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=203153.html;Ramzi Ben Sliman;France;NA;Gaumont Distribution;0;-;Français;75 957 entrées;0;NA;13
Nenjuku Needhi;20 mai 2022; Action, Drame, Thriller;Action;Drame;Thriller;Arunraja Kamaraj;NA;Udhayanidhi Stalin;NA;NA;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=304427.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=860298.html;NA;Inde;NA;Friday Entertainment;0;-;Tamoul;NA;NA;0;0
Nightride;27 juillet 2022; 1h 38min ;Thriller;NA;NA;Stephen Fingleton;NA;Moe Dunford;Joana Ribeiro;Gerard Jordan;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=300627.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=726435.html;Ben Conway;Grande-Bretagne;NA;NA;0;-;Anglais;NA;1;0;0
Nikamma;3 décembre 2022; 2h 32min ;Action;Comédie dramatique;NA;Sabir Khan;NA;Abhimanyu Dasani;Shilpa Shetty;Shirley Setia;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=304606.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=258702.html;NA;Inde;NA;NA;0;-;Hindi;NA;0;NA;0
Noël au paradis;12 décembre 2022; 1h 28min ;Comédie;Famille;NA;Philippe Martinez;NA;Kelsey Grammer;Elizabeth Hurley;Billy Ray Cyrus;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=309943.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=81827.html;Philippe Martinez;U.S.A.;NA;NA;0;-;Anglais;NA;0;2;0
Noël avec les frères Koalas;16 novembre 2022; 0h 46min ;Animation;Famille;NA;Tobias Fouracre;NA;NA;NA;NA;3,3;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=302450.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=607898.html;NA;Grande-Bretagne;NA;KMBO;0;-;Anglais;122 272 entrées;NA;0;0
Noël grâce à elle;30 novembre 2022; 1h 44min ;Comédie;NA;NA;Pedro Antonio;NA;Gkay;Sérgio Malheiros;Vera Fischer;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=307844.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=721086.html;Carolina Garcia;Brésil;NA;NA;0;-;Portugais;NA;NA;NA;NA
Noël tombe à pic;10 novembre 2022; 1h 33min ;Comédie;Romance;NA;Janeen Damian;NA;Lindsay Lohan;Chord Overstreet;George Young;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=293024.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=183526.html;Jeff Bonnett;U.S.A.;NA;NA;0;-;Anglais;NA;0;4;0
Noémie dit oui;26 avril 2023; 1h 56min ;Drame;NA;NA;Geneviève Albert;NA;Kelly Depeault;James-Edward Métayer;Emi Chicoine;2,9;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=303733.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=962482.html;Geneviève Albert;NA;NA;Wayna Pitch;2         6            ;-;Français;6 386 entrées;NA;NA;NA
Nope;10 août 2022; 2h 10min ;Epouvante-horreur;Science Fiction;Thriller;Jordan Peele;NA;Daniel Kaluuya;Keke Palmer;Steven Yeun;4,1;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=263062.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=491330.html;Jordan Peele;U.S.A.;NA;Universal Pictures International France;0;-;Anglais;512 289 entrées;1;3;0
Normale;5 avril 2023; 1h 27min ;Comédie;Comédie dramatique;Drame;Olivier Babinet;NA;Benoît Poelvoorde;Justine Lacroix;Joseph Rozé;3,6;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=285266.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=268818.html;Olivier Babinet;France;Belgique;Haut et Court;0;4 M€;Français;20 024 entrées;1;4;NA
Northern Skies Over Empty Space;28 octobre 2022; Drame;Drame;NA;NA;Alejandra Marquez Abella;NA;Gerardo Trejoluna;Juan Daniel García Treviño;Mayra Hermosillo;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=300429.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=748899.html;Alejandra Marquez Abella;Mexique;NA;NA;1           ;-;Espagnol;NA;NA;0;NA
Nos cœurs meurtris;29 juillet 2022; 2h 02min ;Drame;Romance;NA;Elizabeth Allen Rosenbaum;NA;Nicholas Galitzine;Sofia Carson;Chosen Jacobs;NA;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=295206.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=765586.html;Liz W. Garcia;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Nos frangins;7 décembre 2022; 1h 32min ;Biopic;Drame;NA;Rachid Bouchareb;NA;Reda Kateb;Lyna Khoudri;Raphaël Personnaz;3,4;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=297464.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=3231.html;Kaouther Adimi;France;Algérie;Le Pacte;2            ;-;Français;78 457 entrées;5;2;3
Nos soleils;18 janvier 2023; 2h 00min ;Drame;NA;NA;Carla Simón;NA;Jordi Pujol Dolcet;Anna Otín;Xenia Roset;3,9;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=272638.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=780630.html;Carla Simón;Espagne;Italie;Pyramide Distribution;1         8            ;-;Espagnol;57 858 entrées;NA;NA;NA
Nostalgia;4 janvier 2023; 1h 58min ;Drame;Thriller;NA;Mario Martone;NA;Pierfrancesco Favino;Francesco Di Leva;Tommaso Ragno;3,6;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=303339.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=16796.html;Mario Martone;Italie;France;ARP Sélection;7            ;-;Italien;177 166 entrées;2;2;0
Notte fantasma;11 mai 2023; 1h 23min ;Drame;NA;NA;Fulvio Risuleo;NA;Edoardo Pesce;Yothin Clavenzani;NA;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=306606.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=681804.html;Fulvio Risuleo;Italie;NA;NA;1           ;-;Italien;NA;2;0;NA
Notre histoire (Jean, Stacy et les autres);20 novembre 2022; 2h 03min ;Drame;NA;NA;Vincent Dietschy;NA;Anastasia Robin;Olivier Martinaud;Maïlys Favraud;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=308897.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=18010.html;Vincent Dietschy;France;NA;DHR distribution / A Vif Cinemas;0;-;Français;NA;1;NA;0
Notre Noël à la Ferme;23 novembre 2022; 1h 42min ;Comédie;Famille;NA;Debbie Isitt;NA;Scott Garnham;Ashley Jensen;Celia Imrie;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=309820.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=135950.html;Debbie Isitt;Grande-Bretagne;NA;NA;0;-;Anglais;NA;1;NA;2
Notre-Dame brûle;16 mars 2022; 1h 50min ;Drame;NA;NA;Jean-Jacques Annaud;NA;Samuel Labarthe;Jean-Paul Bordes;Mikaël Chirinian;3,5;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=284864.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=2331.html;Jean-Jacques Annaud;France;NA;Pathé;      ;16,9M€;Français;791 407 entrées;5;0;0
Novembre;5 octobre 2022; 1h 47min ;Policier;Thriller;NA;Cédric Jimenez;NA;Jean Dujardin;Anaïs Demoustier;Sandrine Kiberlain;3,5;4,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=290915.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=136119.html;Olivier Demangel;France;NA;StudioCanal;7            ;-;Français;2 393 471 entrées;6;15;5
Obidike;27 mars 2023; 1h 50min ;Drame;NA;NA;Ubaka Joseph Ugochukwu;NA;Emeka Ani;Chigozie Atuanya;Maureen Okpoko;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=312893.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=985602.html;NA;Nigéria;NA;NA;0;-;Dialecte africain;NA;NA;NA;NA
Office Invasion;10 août 2022; Science Fiction;Science Fiction;NA;NA;Gareth Crocker;Fred Wolmarans;Rea Rangaka;Kiroshan Naidoo;Stevel Marc;NA;1,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=307101.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=867854.html;Gareth Crocker;Afrique du Sud;NA;NA;0;-;Anglais;NA;NA;NA;NA
Offseason;9 août 2022; 1h 23min ;Drame;Fantastique;Epouvante-horreur;Mickey Keating;NA;Jocelin Donahue;Joe Swanberg;Richard Brake;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=291338.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=662200.html;Mickey Keating;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;8
Oke Oka Jeevitham;9 septembre 2022; 2h 30min ;Drame;Science Fiction;NA;Shree Karthick;NA;Amala Akkineni;Sharwanand;Ritu Varma;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=307763.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=973425.html;NA;Inde;NA;Friday Entertainment;0;-;Autre;NA;NA;NA;NA
Old People;7 octobre 2022; 1h 40min ;Drame;Epouvante-horreur;Thriller;Andy Fetscher;NA;Louie Betton;Paul Faßnacht;Melika Foroutan;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=306171.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=415000.html;Andy Fetscher;Allemagne;NA;NA;0;-;Allemand;NA;5;NA;0
OMG! Oh My Girl;24 février 2023; 2h 04min ;Comédie;Drame;Romance;Thitipong Kerdtongtawee;NA;Wongravee Nateetorn;Plearnpichaya Komalarajun;Pachara Chirathivat;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=312635.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=984992.html;NA;Thaïlande;NA;NA;0;-;Thaï;NA;NA;NA;NA
On se connaît… ou pas;20 janvier 2022; 1h 39min ;Comédie;Drame;NA;Wissam Smayra;NA;Nadine Labaki;Mona Zaki;Eyad Nassar;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=289102.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=704561.html;NA;Liban;Emirats Arabes Unis;NA;0;-;Arabe;NA;NA;5;0
On The Line;12 janvier 2023; 1h 44min ;Thriller;NA;NA;Romuald Boulanger;NA;Mel Gibson;William Moseley;Alia Seror-O'Neill;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=293544.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=422743.html;Romuald Boulanger;U.S.A.;NA;NA;0;10 M$;Anglais;NA;0;5;1
Once in the Desert;25 août 2022; 1h 57min ;Guerre;NA;NA;Andrey Kravchuk;NA;Sergey Borodinov;Pavel Chinaryov;Igor Gordin;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=309872.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=757772.html;Arif Aliev;Russie;NA;NA;0;-;Arabe, Russe;NA;NA;NA;NA
One Cut Two Cut;2 février 2022; 1h 30min ;Comédie;NA;NA;Vamsidhar Bhogaraju;NA;Danish Sait;Prakash Belawadi;Samyuktha Hornadu;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=300664.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=955865.html;NA;Inde;NA;NA;0;-;-;NA;NA;NA;NA
One Piece Film - Red;10 août 2022; 1h 55min ;Aventure;Animation;Comédie;Goro Taniguchi;NA;Marie Braam;Kaori Nazuka;Stephane Excoffier;3,0;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=298674.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=412376.html;Tsutomu Kuroiwa;Japon;NA;Pathé;0;-;Japonais;966 632 entrées;0;NA;0
One Way;10 novembre 2022; 1h 35min ;Action;Thriller;NA;Andrew Baird;NA;Kevin Bacon;Travis Fimmel;Machine Gun Kelly;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=286410.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=805307.html;Ben Conway;U.S.A.;NA;NA;0;-;Anglais;NA;NA;2;0
Operation Fortune: Ruse De Guerre;7 avril 2023; 1h 54min ;Action;Comédie;Thriller;Guy Ritchie;NA;Jason Statham;Aubrey Plaza;Cary Elwes;2,8;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=286242.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=28584.html;Ivan Atkinson;U.S.A.;NA;NA;0;-;Anglais;NA;1;1;1
Opération Père Noël;23 novembre 2022; 0h 43min ;Aventure;Animation;Famille;Marc Robinet;Caroline Attia;NA;NA;NA;3,7;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=303454.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=493435.html;Alain Gagnol;France;NA;Gebeka Films;0;-;Français;137 650 entrées;NA;0;0
Orso;10 mai 2023; 1h 58min ;Drame;NA;NA;Bruno Mercier;NA;Anthony Moudir;Juliette Dutent;NA;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=310577.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=629404.html;Bruno Mercier;France;NA;Les Mûres sauvages;0;-;Français;30 entrées;0;NA;0
Oru Thekkan Thallu Case;25 octobre 2022; 2h 32min ;Action;Comédie dramatique;Thriller;Sreejith N.;NA;Biju Menon;Nimisha Sajayan;Padmapriya Janakiraman;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=307890.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=973787.html;NA;Inde;NA;NA;0;-;Autre;NA;NA;0;NA
Osez l’inconnu !;15 février 2023; 0h 35min ;Animation;Famille;NA;NA;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=310344.html;NA;NA;France;Suisse;Cinéma Public Val-de-Marne (Ciné Junior);0;-;Muet, Français;NA;NA;0;0
Overdose;4 novembre 2022; 1h 59min ;Action;Thriller;NA;Olivier Marchal;NA;Sofia Essaïdi;Assaad Bouab;Alberto Ammann;2,2;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=297798.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=30289.html;Olivier Marchal;France;NA;NA;0;-;Français;NA;3;0;0
Pacifiction - Tourment sur les îles;9 novembre 2022; 2h 45min ;Drame;Espionnage;NA;Albert Serra;NA;Benoît Magimel;Pahoa Mahagafanau;Marc Susini;4,0;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=280669.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=151788.html;Albert Serra;France;Espagne;Les Films du Losange;5         15            ;-;Français;59 772 entrées;2;2;NA
Padavettu;3 décembre 2022; Drame, Thriller;Drame;Thriller;NA;NA;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=309434.html;NA;NA;Inde;NA;NA;0;-;-;NA;NA;0;0
Pakka Commercial;28 novembre 2022; Comédie;Comédie;NA;NA;NA;NA;Rashi Khanna;Sathyaraj;Rao Ramesh;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=305651.html;NA;NA;Inde;NA;NA;0;-;-;NA;NA;0;0
Palava;17 février 2023; 1h 47min ;Comédie;Drame;NA;Niyi Akinmolayan;NA;Richard Mofe-Damijo;Bisola Ayieola;Linda Ejifor-Sulieman;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=313846.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=833895.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;NA;0;NA
Palm Trees and Power Lines;26 avril 2023; 1h 50min ;Drame;NA;NA;Jamie Dack;NA;Lily McInerny;Gretchen Mol;Jonathan Tucker;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=299376.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=952133.html;Jamie Dack;U.S.A.;NA;NA;1         4            ;-;Anglais;NA;NA;NA;1
Panama;30 mars 2023; 1h 35min ;Action;Thriller;NA;Mark Neveldine;NA;Cole Hauser;Mel Gibson;Mauricio Hénao;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=288254.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=134673.html;Daniel Adams;U.S.A.;NA;NA;0;-;Anglais;NA;1;0;5
Par-delà l'univers;27 octobre 2022; 2h 06min ;Drame;Romance;NA;Diego Freitas;NA;Giulia Be;Henry Zaga;João Miguel;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=298454.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=815545.html;Diego Freitas;Brésil;NA;NA;0;-;Portugais;NA;NA;NA;0
Paradise City;5 avril 2023; 1h 32min ;Action;Thriller;NA;Chuck Russell;NA;Bruce Willis;John Travolta;Stephen Dorff;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=292846.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=10607.html;Corey Large;Canada;U.S.A.;NA;0;-;Anglais;NA;1;1;4
