Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
Annaatthe;4 novembre 2021; 2h 43min ;Action;Drame;NA;Siva;NA;Rajinikanth;Meena;Khushiara Khushbu Oni;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=297387.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=751479.html;NA;Inde;NA;Friday Entertainment;0;-;Tamoul;NA;0;0;NA
Anatolia;8 juin 2022; 1h 25min ;Drame;NA;NA;Ferit Karahan;NA;Samet Yıldız;Ekin Koç;Mahir İpek;3,4;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=274174.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=559506.html;Ferit Karahan;Turquie;Roumanie;Moonlight Films Distribution;0;-;Turc, Kurde;1 773 entrées;0;NA;0
Anatomy of Time;4 mai 2022; 1h 58min ;Drame;NA;NA;Jakrawal Nilthamrong;NA;Thaveeratana Leelanuja;Prapamonton Eiamchan;Sorabodee Changsiri;3,1;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=294767.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=721889.html;Jakrawal Nilthamrong;Thaïlande;France;Damned Distribution;3            ;-;Thaï;175 entrées;NA;NA;NA
Anbirkiniyal;3 avril 2021; 2h 05min ;Drame;Thriller;NA;Gokul;NA;Keerthi Pandian;Arun Pandian;Praveen Raja;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=290873.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=125046.html;NA;Inde;NA;NA;0;-;Tamoul;NA;0;NA;NA
Anne Frank, ma meilleure amie;1 février 2022; 1h 43min ;Drame;Historique;NA;Ben Sombogaart;NA;Aiko Beemsterboer;Lottie Hellingman;Björn Freiberg;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=286892.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=24736.html;Marian Batavier;Pays-Bas;NA;NA;0;-;Néerlandais, Allemand, Hongrois;NA;1;NA;0
ANNE+ le film;11 février 2022; 1h 34min ;Drame;Romance;NA;NA;NA;Hanna van Vliet;Jade Olieberg;Romana Vrede;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=300114.html;NA;NA;Pays-Bas;NA;NA;0;-;Néerlandais;NA;NA;NA;NA
Années 20;27 avril 2022; 1h 30min ;Drame;NA;NA;Elisabeth Vogler;NA;Noémie Schmidt;Alice de Lencquesaing;Manuel Severi;2,5;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=287089.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=852272.html;Elisabeth Vogler;France;NA;Wayna Pitch;1           ;-;Français;2 200 entrées;NA;0;2
Annette;7 juillet 2021; 2h 20min ;Drame;Comédie musicale;Romance;Leos Carax;NA;Adam Driver;Marion Cotillard;Simon Helberg;3,9;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=235632.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=97314.html;Ron Mael;France;U.S.A.;UGC Distribution;10         21            ;-;Anglais;277 575 entrées;10;1;15
Angelo la débrouille : Réveille-toi ! C'est Noël;11 décembre 2021; 1h 03min ;Animation;Famille;NA;Maxime Maleo;NA;NA;NA;NA;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=299361.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=952076.html;NA;France;NA;NA;0;-;Français;NA;NA;0;0
Anni Da Cane;26 novembre 2021; 1h 37min ;Comédie;Romance;NA;Fabio Mollo;NA;Aurora Giovinazzo;Federico Cesari;Isabella Mottinelli;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=291324.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=666758.html;Mary Stella Brugiati;Italie;NA;NA;0;-;Italien;NA;0;NA;NA
Anima Bella;5 octobre 2022; 1h 35min ;Drame;NA;NA;Dario Albertini;NA;Madalina Maria Jekal;Luciano Miele;Enzo Casertano;3,4;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=296539.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=815101.html;Dario Albertini;Italie;NA;Le Pacte;0;-;Italien;2 396 entrées;NA;NA;0
Anónima;10 décembre 2021; 1h 40min ;Drame;Romance;NA;María Torres;NA;Ralf;Annie Cabello;Veronica Merchant;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=298423.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=862494.html;NA;Mexique;NA;NA;0;-;Espagnol;NA;NA;NA;NA
Antim: The Final Truth;26 novembre 2021; 2h 20min ;Action;Drame;NA;Mahesh Manjrekar;NA;Salman Khan;Aayush Sharma;Mahima Makwana;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=297391.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=259781.html;Mahesh Manjrekar;Inde;NA;Night ed films;0;-;Hindi;NA;0;1;NA
Apache Junction;14 septembre 2022; 1h 34min ;Western;NA;NA;Justin Lee;NA;Scout Taylor-Compton;Stuart Townsend;Ricky Lee;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=295416.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=842838.html;Justin Lee;U.S.A.;Thaïlande;NA;0;-;Anglais;NA;0;0;0
Ape Vs. Monster;1 mars 2023; 1h 28min ;Action;Aventure;Science Fiction;Daniel Lusko;NA;Eric Roberts;NA;NA;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=292435.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=626879.html;George Michael Phillips;U.S.A.;NA;NA;0;-;Anglais;NA;0;4;0
Apex;23 février 2022; 1h 34min ;Action;Science Fiction;Thriller;Edward Drake;NA;Bruce Willis;Neal McDonough;Lochlyn Munro;NA;1,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=288011.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=898487.html;Corey Large;U.S.A.;NA;NA;1           ;-;Anglais;NA;0;1;1
Apollo 10 1/2 : Les fusées de mon enfance;1 avril 2022; 1h 37min ;Aventure;Animation;Drame;Richard Linklater;NA;Glen Powell;Zachary Levi;Jack Black;3,9;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=285288.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=86146.html;Richard Linklater;U.S.A.;NA;NA;0;-;Anglais;NA;6;0;1
April Showers;14 mai 2022; Drame, Romance;Drame;Romance;NA;Richards Omos-Iboyi;NA;Lilian Esoro;Enyinna Nwigwe;Gbenga Titiloye;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=304530.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=964801.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;NA;NA;0
Aranmanai 3;14 octobre 2021; 2h 36min ;Drame;Thriller;NA;Sundar C.;NA;Arya;Rashi Khanna;Yogi Babu;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=297172.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=417002.html;NA;Inde;NA;Friday Entertainment;0;-;Tamoul;NA;0;0;0
Archipelago;1 juin 2022; 1h 39min ;Aventure;Drame;NA;Alexey Telnov;NA;Dmitriy Palamarchuk;Marina Petrenko;Andrey Merzlikin;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=302792.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=960119.html;Alexey Telnov;Russie;NA;NA;0;-;Russe;NA;NA;NA;0
Are You Lonesome Tonight ?;15 septembre 2022; 1h 36min ;Policier;Drame;Thriller;Shipei Wen;NA;Eddie Peng;Sylvia Chang;Yanhui Wang;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=292766.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=933946.html;Binghao Zhao;Chine;NA;NA;1         7            ;-;Chinois;NA;NA;0;1
Ariaferma;16 novembre 2022; 1h 57min ;Drame;NA;NA;Leonardo Di Costanzo;NA;Toni Servillo;Silvio Orlando;Fabrizio Ferracane;3,6;4,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=294775.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=26775.html;Leonardo Di Costanzo;Italie;Suisse;Survivance;1           ;-;Italien;7 755 entrées;7;4;1
Arlo, le Garçon Alligator;16 avril 2021; 1h 30min ;Aventure;Animation;Famille;Ryan Crego;NA;Michael J. Woodard;Mary Lambert;Haley Tju;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=288120.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=521283.html;Clay Senechal;U.S.A.;NA;NA;0;-;Anglais;NA;0;NA;3
Armored;31 décembre 2017; Action;Action;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=283204.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Army Of The Dead;22 mai 2021; 2h 28min ;Action;Epouvante-horreur;NA;Zack Snyder;NA;Dave Bautista;Ella Purnell;Omari Hardwick;3,1;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=271355.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=74154.html;Joby Harold;U.S.A.;NA;NA;0;-;Anglais;NA;3;0;0
Army of Thieves;29 octobre 2021; 2h 07min ;Action;Comédie;NA;Matthias Schweighöfer;NA;Matthias Schweighöfer;Nathalie Emmanuel;Ruby O. Fee;2,8;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=286240.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=176087.html;Shay Hatten;U.S.A.;Allemagne;NA;0;-;Anglais;NA;0;0;0
Arthur Rambo;2 février 2022; 1h 27min ;Drame;NA;NA;Laurent Cantet;NA;Rabah Naït Oufella;Antoine Reinartz;Sofian Khammes;3,5;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=272215.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=18177.html;Laurent Cantet;France;NA;Memento Distribution;0;4,3 M€;Français;30 567 entrées;7;1;1
Asakusa Kid;9 décembre 2021; 2h 02min ;Biopic;Comédie dramatique;NA;Hitori Gekidan;NA;Yûya Yagira;Yo Oizumi;Mugi Kadowaki;NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=290888.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=255451.html;Hitori Gekidan;Japon;NA;NA;0;-;Japonais;NA;0;1;0
Assaut sur l'unité 33;17 février 2022; 1h 30min ;Action;Thriller;NA;Christopher Ray;NA;Sean Patrick Flanery;Michael Jai White;Mark Dacascos;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=290039.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=519247.html;Scott Thomas Reynolds;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Ashman;2 février 2023; 1h 37min ;Comédie;Fantastique;Science Fiction;Abbas Al-Yousefi;NA;Bashar Aljazzaf;Elham Ali;Lulwa Almulla;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=312636.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=984997.html;NA;Koweit;NA;NA;0;-;Arabe;NA;NA;NA;NA
Attention Please;24 novembre 2022; 1h 58min ;Thriller;NA;NA;Jithin Issac Thomas;NA;Vishnu Govindhan;Athira Kallingal;Sreejith;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=310085.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=979088.html;NA;Inde;NA;NA;0;-;-;NA;NA;NA;NA
Au bout de mes rêves;16 mars 2023; 1h 36min ;Biopic;Comédie;Comédie dramatique;Wes Hurley;NA;Marya Sea Kaminski;Dan Lauria;Sera Barbieri;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=291405.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=929058.html;Wes Hurley;U.S.A.;NA;NA;5            ;-;Anglais;NA;NA;NA;0
Au secours! J'ai rétréci mes amis;9 juin 2022; 1h 37min ;Comédie;Famille;NA;Granz Henman;NA;Anja Kling;Andrea Sawatzki;Axel Stein;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=271903.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=145844.html;Gerrit Hermans;Allemagne;NA;NA;0;-;Allemand;NA;0;0;0
Aum!;13 mai 2023; 1h 25min ;Aventure;Biopic;Drama;Bambang 'Ipoenk' K.M.;NA;Jefri Nichol;Chicco Jerikho;Aksara Dena;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=316030.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=994133.html;NA;Indonésie;NA;NA;0;-;Indonésien;NA;NA;NA;0
Aurora Teagarden : tel est pris qui croyait prendre;28 août 2021; 1h 30min ;Policier;NA;NA;Tony Dean Smith;NA;Candace Cameron Bure;Niall Matter;Marilu Henner;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=295091.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=219370.html;Teena Booth;U.S.A.;Canada;M6;0;-;Anglais;NA;0;0;0
Aux antipodes de Noël;24 décembre 2021; 1h 51min ;Aventure;Comédie;Fantastique;Álvaro Fernández Armero;NA;Tamar Novas;Andrea Ros;Verónica Forqué;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=289513.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=64666.html;Francisco Arnal;Espagne;NA;NA;0;-;Espagnol;NA;0;0;0
Avale;1 octobre 2021; 2h 08min ;Drame;Thriller;NA;Kunle Afolayan;NA;Deyemi Okanlawon;Chioma Chukwuka Akpotha;Eniola Badmus;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=296429.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=684203.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;0;0;0
Avance (trop) rapide;15 décembre 2021; 1h 34min ;Comédie;Romance;NA;Josh Lawson;NA;Rafe Spall;Zahra Newman;Ronny Chieng;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=289346.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=216871.html;Josh Lawson;Australie;NA;NA;0;-;Anglais;NA;1;0;0
Avec toi pour Noël;30 décembre 2021; 1h 30min ;Romance;NA;NA;Tori Garrett;NA;Georgia Flood;Ezekiel Simat;Anthony Phelan;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=297999.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=676682.html;Holly Hester;Australie;NA;TF1;0;-;Anglais;NA;0;0;NA
Awake;9 juin 2021; 1h 36min ;Drame;Science Fiction;Thriller;Mark Raso;NA;Gina Rodriguez;Ariana Greenblatt;Lucius Hoyos;2,0;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=274673.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=699242.html;Mark Raso;Canada;NA;NA;0;-;Anglais;NA;0;1;0
Aya;12 octobre 2022; 1h 31min ;Drame;NA;NA;Simon Coulibaly Gillard;NA;Marie-Josée Degny Kokora;Patricia Egnabayou;Junior Asse;3,4;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=293461.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=935790.html;Simon Coulibaly Gillard;Belgique;France;La Vingt-Cinquième Heure;1           ;-;Français;3 658 entrées;NA;NA;NA
Azor;12 octobre 2022; 1h 40min ;Drame;NA;NA;Andreas Fontana;NA;Fabrizio Rongione;Stéphanie Cléau;Carmen Iriondo;3,3;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=284860.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=908902.html;Andreas Fontana;Suisse;Argentine;Next Film Distribution;0;-;Français, Espagnol, Anglais;663 entrées;NA;1;1
Azuro;30 mars 2022; 1h 44min ;Comédie;NA;NA;Matthieu Rozé;NA;Valérie Donzelli;Thomas Scimeca;Yannick Choirat;3,3;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=283708.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=25609.html;Matthieu Rozé;France;NA;Paname Distribution;0;-;Français;17 276 entrées;1;6;0
Baby Boss 2 : une affaire de famille;18 août 2021; 1h 47min ;Animation;Comédie;Famille;Tom McGrath;NA;Alec Baldwin;James Marsden;Amy Sedaris;3,5;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=256523.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=99569.html;Michael McCullers;U.S.A.;NA;Universal Pictures International France;0;-;Anglais;1 002 321 entrées;5;10;3
Bachelor;3 décembre 2021; 2h 54min ;Drame;Romance;NA;Sathish Selvakumar;NA;G.V. Prakash Kumar;Munishkanth;Divya Bharathi;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=298776.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=950372.html;NA;Inde;NA;Friday Entertainment;0;-;Tamoul;NA;NA;0;NA
Backstage;31 juillet 2022; 1h 55min ;Drame;Famille;Comédie musicale;Guntur Soeharjanto;NA;Vanesha Prescilla;Sissy Prescillia;Karina Suwandhi;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=306830.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=970679.html;NA;Indonésie;Malaisie;NA;0;-;Indonésien;NA;NA;0;NA
Bad Luck Banging or Loony Porn;15 décembre 2021; 1h 46min ;Comédie;NA;NA;Radu Jude;NA;Katia Pascariu;Claudia Ieremia;Olimpia Mălai;3,7;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=287335.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=182821.html;Radu Jude;Roumanie;Luxembourg;Météore Films;1         7            ;-;Roumain;13 368 entrées;6;NA;NA
Bad Trip;26 mars 2021; 1h 26min ;Comédie;NA;NA;Kitao Sakurai;NA;Eric André;Lil Rel Howery;Michaela Conlin;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=271346.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=467371.html;Eric André;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Balade Meurtrière;1 octobre 2021; 1h 33min ;Policier;Thriller;NA;James Ashcroft;NA;Matthias Luafutu;Miriama McDowell;Erik Thomson;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=289264.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=115783.html;James Ashcroft;Nouvelle-Zélande;NA;NA;0;-;Anglais;NA;0;NA;1
Bali;8 décembre 2021; Epouvante-horreur;Epouvante-horreur;NA;NA;Vishal Furia;NA;Swapnil Joshi;Pooja Sawant;Abhishek Bachankar;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=299226.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=943862.html;NA;Inde;NA;NA;0;-;-;NA;NA;0;NA
Bannerghatta;30 mai 2023; 1h 20min ;Drame;Epouvante-horreur;Espionnage;Vishnu Narayanan;NA;Karthik;Asha Menon;Vinod;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=316002.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=994038.html;NA;Inde;NA;NA;0;-;Malais, Tamoul;NA;NA;0;NA
Bangarraju;14 janvier 2022; 2h 30min ;Drame;Famille;NA;Kalyan Krishna Kurasala;NA;Nagarjuna Akkineni;Naga Chaitanya Akkineni;Ramya Krishnan;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=299503.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=954038.html;NA;Inde;NA;Friday Entertainment;0;-;Autre;NA;NA;0;NA
Bangarang;21 avril 2023; 1h 28min ;Guerre;NA;NA;Odongo Robbie;NA;David Weda;Rosemary Odire;Duncan Ochieng;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=314763.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=990622.html;NA;Kenya;NA;NA;0;-;Swahili;NA;NA;NA;NA
Barbaque;27 octobre 2021; 1h 28min ;Comédie;NA;NA;Fabrice Eboué;NA;Fabrice Eboué;Marina Foïs;Nicolas Lumbreras;3,3;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=285749.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=208806.html;Fabrice Eboué;France;NA;Apollo Films / TF1 Studio;0;-;Français;238 348 entrées;1;1;1
Barbie et Chelsea : L'anniversaire perdu;3 décembre 2021; Animation;Animation;NA;NA;Cassandra Mackay;NA;NA;NA;NA;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=292812.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=642455.html;Ann Austen;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Bartkowiak;28 juillet 2021; 1h 31min ;Action;Policier;NA;Daniel Markowicz;NA;Józef Pawlowski;Rafal Zawierucha;Danuta Stenka;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=293972.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=667586.html;NA;Pologne;NA;NA;0;-;Polonais;NA;0;0;0
Basse saison;19 novembre 2021; 1h 30min ;Comédie;Drame;Thriller;Laurent Herbiet;NA;Emmanuelle Devos;Eric Caravaca;Simon Abkarian;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=290178.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=56419.html;Laurent Herbiet;France;NA;Arte;0;-;Français;NA;7;4;2
Battle: Freestyle;1 avril 2022; 1h 28min ;Drame;Musical;Romance;Ingvild Søderlind;NA;Lisa Teige;Fabian Svegaard Tapia;Ellen Dorrit Petersen;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=288574.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=920609.html;Martina Cecelia;Norvège;NA;NA;0;-;Norvégien;NA;NA;NA;NA
Batman : The Long Halloween Partie 2;4 août 2021; 1h 24min ;Action;Animation;Policier;Chris Palmer;NA;Jensen Ackles;Billy Burke;Josh Duhamel;NA;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=292641.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=435840.html;Tim Sheridan;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Batman: Soul of the Dragon;17 février 2021; 1h 47min ;Action;Aventure;Animation;Sam Liu;NA;David Giuntoli;Mark Dacascos;Michael Jai White;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=285837.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=247230.html;Jeremy Adams;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Batman: The Long Halloween, Part One;23 juin 2021; 1h 22min ;Action;Animation;Fantastique;Chris Palmer;NA;Jensen Ackles;Naya Rivera;Josh Duhamel;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=270788.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=435840.html;Tim Sheridan;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Beau-frère 2;25 octobre 2022; 1h 55min ;Comédie;NA;NA;Onur Bilgetay;NA;Cem Gelinoğlu;Melis Babadağ;Hakan Yılmaz;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=287213.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=693442.html;Cem Gelinoğlu;Turquie;NA;NA;0;-;Turc;NA;NA;NA;0
Beckett;15 août 2021; 1h 48min ;Action;Drame;Thriller;Ferdinando Cito Filomarino;NA;John David Washington;Alicia Vikander;Boyd Holbrook;3,3;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=279841.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=468820.html;Kevin Rice;Italie;Brésil;NA;0;-;Anglais;NA;NA;2;3
Being the Ricardos;21 décembre 2021; 2h 05min ;Biopic;Drame;Romance;Aaron Sorkin;NA;Nicole Kidman;Javier Bardem;Nina Arianda;3,6;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=289496.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=40552.html;Aaron Sorkin;U.S.A.;NA;NA;1         7            ;-;Anglais;NA;5;12;11
Bell Bottom;15 septembre 2021; Action, Espionnage, Thriller;Action;Espionnage;Thriller;NA;NA;Akshay Kumar;Vaani Kapoor;Lara Dutta;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=289714.html;NA;NA;Inde;NA;NA;0;-;Hindi;NA;NA;0;0
Belladones;16 mars 2022; 1h 20min ;Drame;NA;NA;Sophie Tavert Macian;NA;Malina Ioana-Ferrante;Julie Tavert;Lorine Wolff;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=300078.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=546023.html;Sophie Tavert Macian;France;NA;Cinéma Saint-André des Arts;0;-;Français;29 entrées;NA;NA;NA
Belle;29 décembre 2021; 2h 02min ;Aventure;Animation;Drame;Mamoru Hosoda;NA;Louane Emera;Kaho Nakamura;Antonin Icovic;3,8;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=288888.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=55361.html;Mamoru Hosoda;Japon;NA;Wild Bunch Distribution;1           ;-;Japonais;111 706 entrées;1;2;NA
